id,x,y
001ALA011018,0.5929285894209427,1.170026138088106
001ALA011019,0.5814834368661846,1.1554582197672192
001AM001001,0.32846435354891546,0.8116396430372278
001AM002001,0.3667860435270992,0.7159542252841272
001AM002002,0.3591453949420534,0.7285835360970417
001AM003,0.24732932815777006,0.9502872443545665
001AM004,0.4123082578605206,0.7318786193635501
001AM005001,0.4087693722430404,0.8960080435904808
001AM005002,0.4064423723731496,0.872557572875576
001AM006,0.3593969796913614,0.5226429583760237
001AM008,0.21235877344760093,0.4105184345934768
001AM010,0.028422508947459266,0.8773919297945608
001AM011,0.37108807984928655,0.7949215332887961
001AM013,0.03909866852020379,0.6534372851512732
001AM014001,0.32804939789983883,0.8897019837377528
001AM014002,0.4152366348965081,0.3429924634802779
001AMF016001,-0.013805579170547491,0.41570754158349593
001AMF016002,0.5679146775848516,0.1653026604794599
001AMF016005,-0.029805236379663983,0.42161191090406874
001AMF016006,0.36510611984757985,0.842184205230814
001AMF016008,-0.043067701211536094,0.3954934162340231
001AMF016016,-0.016647820098254447,0.43795610937718527
001AMF016025,0.49025199056846097,0.34840817615651287
001AMF016042,0.37847794502161347,0.8346092283899218
001AN01001001,0.5577978964299511,0.935176714026397
001AN01001002,0.5429842067519949,0.9344649134805374
001AN01001003,0.599236434084096,0.9543211956570774
001AN01001004,0.5661536351880656,0.9496244299384622
001AN01001006,0.5702819278975044,0.911683325717936
001AN01001007,0.6168045838323872,0.927826082217247
001AN01001008,0.642156843876837,0.9628556712823657
001AN01001009,0.5839962743007661,0.9410524390047189
001AN01001010,0.610514570861945,0.942457644262838
001AN01001011,0.6606788654525728,0.9794760116004311
001AN01001018,0.5536596539731633,0.9814862756222364
001AN01001019,0.5634399375032175,0.969494448485481
001AN01001020,0.5868935260698698,0.9861782024877334
001AN01001026,0.6018536442328078,0.9953488268910828
001AN01001027,0.586973395455671,0.9069496146061493
001AN01001029,0.6286865458426474,0.972742782149244
001AN01001030,0.5627534069301864,1.00365745641266
001AN01001031,0.3871795959636895,0.6997928443893402
001AN01002001,0.40252446763130173,0.43338340252882734
001AN01002002,0.40897974319449903,0.4026676988382613
001AN01002003,0.4170429837976332,0.4203615107167139
001AN01002004,0.43515424721948714,0.41638549096185296
001AN01002005,0.4408396029092827,0.3998833701368409
001AN01002006,0.44105989130071993,0.43231059448533893
001AN01002007,0.5206891121227094,1.0628005060629704
001AN01002008,0.5283319821587312,1.0735961929433437
001AN01002010,0.4098922826618971,0.6033101789831803
001AN01002011,0.40076959030877635,0.5501646279136803
001AN01002012,0.40271845109358834,0.5353068650182793
001AN01002013,0.7218094878212864,0.9833753147780205
001AN01002014,0.4036235053207426,0.5644792578602907
001AN01002015,0.3797062017876023,0.44923812271290414
001AN01002016,0.43121439627988417,0.3824171801024887
001AN01002018,0.3761210351351126,0.34640873015112145
001AN01002019,0.37965209511259834,0.4168342285139808
001AN01002020,0.36943761631225536,0.4030979198108447
001AN01002021,0.4174724242318073,0.17394783224860752
001AN01002022,0.48067298342655174,0.3993068038960672
001AN01002023,0.29425910986943904,0.42769732438000574
001AN01002025,0.4635405425056984,0.7528254697828791
001AN01002026,0.4218731745985415,0.32165684466929106
001AN01002027,0.4231232081821052,0.3642090718017766
001AN01002028,0.36152210599433554,0.34083596794516074
001AN01002029,0.2605667962804071,0.17858194723672846
001AN01002030,0.4590200066983117,0.33153119467132613
001AN01002031,0.45384249048730957,0.34864938297246406
001AN01002032,0.4557050493838116,0.3823593698926737
001AN01002034,0.5362491993620305,0.142356933077465
001AN01002035,0.4735027491087789,0.8337133783155383
001AN01002037,0.7027849745253294,0.6279434242589773
001AN01002038,0.6976116422385049,0.6428356009254711
001AN01002039,0.7477138135776806,0.7872677528643365
001AN01002040,0.8235877416770558,0.657572189989337
001AN01002041,0.832101279670932,0.6418818551702185
001AN01002045,0.8933518054048222,0.5374499875443074
001AN01002047,0.40925567145802855,0.5865938586876488
001AN01002048,0.36038625003795904,0.5935343255347039
001AN01002049,0.9044466534358316,0.5240715896967918
001AN01002050,0.7647530119174214,0.7802065560080373
001AN01002051,0.8985416106781849,0.5992674247182572
001AN01002052,0.9402073325489958,0.5341106766995999
001AN01002053,0.825567311416831,0.6744508088669854
001AN01002054,0.9370280640746124,0.5624551376992193
001AN01002055,0.9350052178700899,0.5802382081596852
001AN01002056,0.33896276392354036,0.6782594156945693
001AN01002057,0.3656338420607871,0.562946306780198
001AN01002059,0.36177248294521996,0.5775333483096547
001AN01002060,0.6927830774608486,0.8030126566214768
001AN01002074,0.8809999630250065,0.9733198718412479
001AN01002075,0.8692389177253429,0.9618238141648242
001AN01002076,0.8841973890644407,0.9510777229744989
001AN01002077,0.8961760118618879,0.9414263489018339
001AN01002078,0.8258135807233564,0.8126051070697485
001AN02001002,1.0249026723949872,0.6606506953707908
001AN02001004,0.9831220064877685,0.5640999679430155
001AN02001005,1.0215079374544593,0.6777787465164605
001AN02001006,1.0473040709435295,0.6678190775628225
001AN16001001,0.7121545879246758,0.8804560325954134
001AN16001002,0.5108648527160355,0.5622095615768106
001AN16001004,0.33632787517416846,0.9738526881922667
001AN16001006,0.5394345521447415,0.7867160633474937
001AN16001007,0.5422118069058919,0.8035322888115404
001AN16001008,0.551809464923749,0.7073212289691276
001AN16001009,0.5224805149937519,0.7772104279407492
001AN16001012,0.477150968716583,0.5817753188108634
001AN16001013,0.48077047523216127,0.5994225265833651
001AN24001003,0.6482954341808097,1.0107791987679844
001AN25001001,0.007051011134354604,0.42279598181592404
001AN25001002,0.5035010858140528,0.7116673307739281
001AN25001003,0.6361901686285768,0.24178675684736903
001AN29001001,0.9462580904698558,0.6598939721787834
001AN29001002,0.38157343129225013,0.29087907999906293
001AN29001003,0.9210895165842858,0.6424727370629146
001AN29001004,0.6035032905643525,0.1933590237208494
001AN30001001,0.5761259093144266,0.2225213630971026
001AN31001001,0.6199468500452844,0.33059657687857635
001AN31001002,0.8611768625885954,0.4683875654763265
001AN32001,0.6871202532541116,0.5971784042932203
001AS001001,0.8097534663564838,0.961242641652149
001AS001002,0.79651868150795,0.9803433438187824
001AS001004,0.7808647889148808,0.9881171546391132
001AZ001,0.2703898589262178,0.8489525902127044
001BA001001,0.52416211027496,0.9178387160754359
001BA001002,1.1153537403852827,0.5128784916733019
001BA001003,1.0748240304120356,0.6638063333585966
001BA002003,0.8226773883463152,0.9743297231898264
001BA002004,0.6941250058829407,1.0059171610068205
001BA003001,1.0266194253273455,0.7014271704729349
001BA003006,0.8234136768118893,0.9945118949777719
001BA003007,0.8255079418977874,1.0084732157716165
001BA003008,0.6820807047725338,0.9933820478397456
001BA003009,1.0835753681072071,0.6261271461307933
001BO001001,0.6658235429213906,0.3062563186482915
001CC001024,0.5757264751305269,0.5849447441016131
001CC001027,0.6027601146036471,0.7784526753658864
001CC001032,0.39083298767636476,1.0564487835235141
001CC002,0.4911662756030942,0.9959802465640191
001CC003001,0.38631508087927574,0.8008063067490122
001CC006002,0.5815201709024188,0.7836414359951058
001CC007001,0.7146336264712785,0.18331013343280483
001CC007003,0.7890559457713424,0.6257750352969598
001CC007004,0.5957349713923927,0.80233196116131
001CC007005,0.41827423913187034,0.8157226274383099
001CC007007,0.5634577469424473,0.7614550043295623
001CC007014,0.5945318022887881,0.6507836167386217
001CC007015,0.3937970387281479,0.8160866673577255
001CC007016,0.40015144762004123,0.7850008590275028
001CC007019,0.3168650190046705,0.7883145661608689
001CC007020,0.30953262907277784,0.7632861302643563
001CC007022,0.46997332084174726,0.6709430098211732
001CC007025,0.5089014835475408,0.25726119220554455
001CC008005,0.5620360620239472,0.6507531578416497
001CC008007,0.834438891954565,0.4545386078308723
001CC011,0.569928113693104,0.732347885895905
001CC013,0.2536884339907469,0.9666594522734384
001CC015001,0.5017828693472068,0.7844417550664625
001CC015002,0.5991807117131321,0.5685932872592414
001CC015003,0.7728338599076165,0.10755155784527085
001CC015005,0.666275376433526,0.7394225381778441
001CC016001,0.5355451956530966,0.7583479130446833
001CC016002,0.5590515050666918,0.7837359468202654
001CC016003,0.7611281704054386,0.09001715489923424
001CC017001,0.7198181158678859,0.7689877461317319
001CC017002,0.7798876938464873,0.8346587785684012
001CC018,0.8138086622060261,0.439526508240243
001CC019001,0.8580775466165192,0.4269523396083829
001CC019002,0.5195746745995607,0.6021560856782716
001CC019005,0.9633626495687804,0.4516688742152301
001CC019007,0.8023866841412429,0.6929558931634348
001CC019008,0.872218245043378,0.43668948805618224
001CC019010,0.5678313901229064,0.8283437816316466
001CC019011,0.6909414355029135,0.7498136843109353
001CC019012,0.5729198556367687,0.8074650541353392
001CC019013,0.6818425571893277,0.7660355555135124
001CC019014,0.5417938113066393,0.8267412112154205
001CC020001,0.6213522956343183,0.5922559222872855
001CC020002,0.6080537892273167,0.5840055624798216
001CC021,0.5027437151453459,0.41467468574250943
001CC023002,0.8751106752744217,0.5873956282219414
001CC023003,0.7080788830007764,0.4501278455341451
001CC025,0.6868730461106487,0.8858771718084562
001CC031,0.8706200214108163,0.9898642310274823
001CC032,0.31899242216352885,0.9858244921248192
001CC045,0.7071128413896148,0.2049349823256975
001CC047,0.6550616024719376,0.8694730512973798
001CE001,1.0145634136721027,0.748725062282034
001CO001002,1.0070097764394246,0.48295940274352
001CO001003,1.005183483759765,0.468956901284807
001CO001004,1.0995968806979122,0.4590924230234639
001CO001005,1.0370821063925273,0.6370712262087735
001CO001007,1.0904098357216032,0.47034443274858456
001FE001,0.42191581578859133,0.9626164930001954
001FM001001,0.5494340222056413,0.2174108377081556
001FM001002,-0.016340319578237197,0.18921524811887264
001FM001003,0.9261849230120474,0.6151474215559001
001GU001001,0.9074281802479048,0.7715671202344776
001GU001002,0.8525949424541092,0.7238429291966347
001GU001003,0.9241109942958668,0.7376165944060012
001GU001005,0.9437962828893414,0.7605710470289585
001GU001006,0.941264278549599,0.77673215892093
001GU001007,0.9453689163963288,0.73433421094468
001GU001008,0.9676999485224095,0.6992992812168255
001GU001009,0.9200819748528725,0.7570121608822271
001GU001010,0.921116344680872,0.681465984396941
001GU001011,0.962911265588862,0.7387796157218889
001GU001012,0.9519820218005678,0.7029547498622865
001GU001013,0.9229538539187717,0.7178487319348785
001GU001014,0.9333774469937535,0.7050370416947035
001GU001015,0.9063451023613789,0.6713680614463107
001GU001016,0.903402999597361,0.7328536266357661
001GU001017,0.8926410835269343,0.7152409540978987
001GU001018,0.8980775374000051,0.7518303698079319
001GU001019,0.8914242391744632,0.6868485290643437
001GU001020,0.8707746618711418,0.7282567057772436
001GU001021,0.7152190521549691,0.9029496146566575
001GU001022,0.9400753478571007,0.6807094734576498
001GU001023,0.98279921402421,0.7010636207766553
001GU001024,0.7022762725096403,0.9133583705220507
001GU001025,0.9010336641219275,0.6999617724046083
001GU001026,0.8696833587114332,0.7470399426298533
001GU001027,0.3965888778997583,0.17435837679598268
001GU001028,0.6281017253280068,0.5464396949468763
001GU001029,0.8575545450820529,0.6820150901867144
001GU001030,0.862846114450626,0.6971043110234939
001GU001031,0.48159224738063877,0.6507297539445633
001GU001032,0.8361478915140653,0.7005645824603818
001GU001033,0.8384586745364414,0.5859624760987001
001GU001034,0.43914157016879446,0.6532751152730877
001GU001035,0.3773300107443755,0.4854318439766907
001GU001036,0.3719465096401844,0.5018468967010024
001GU010001,0.5914005240760613,0.8256565430011693
001GU010002,0.7189659114591097,0.8308624649126998
001LN001001,0.9506252960534708,0.6335518053622878
001MC001001,0.784424009148578,0.3027415254842738
001MF002008,0.9056313265832073,0.9161776437750182
001MF003001,0.9210091016848864,0.9138358937918286
001MF003002,1.0091036399001831,0.644085357619928
001MF003007,0.8651856112307728,0.9181787664689861
001MF003008,0.8511389583551351,0.9578169990824632
001MF007001,0.9982773173178314,0.841108563654706
001MF007002,0.9948816196794895,0.8794334753142224
001MF007003,0.9845108423638158,0.8602760096756975
001MF007004,0.8537868356827437,0.601639715661565
001MF007005,0.8492371081921085,0.5699156272853061
001MF007007,1.0104995634239182,0.8666834678398637
001MF007008,1.0243725567133921,0.8262592814166533
001MF007010,1.018531337241968,0.8462880432319932
001MF007011,0.988787094082544,0.8296236634370694
001MF009,0.5973272432551461,0.4557050872034726
001MF012001,0.579087302056461,0.48251908868294635
001MF012002,0.7126057939943817,0.8474738452277162
001MF012003,0.5607279576472775,0.4909724244869746
001MF014001,0.9367840930788092,0.9057682522198399
001MF014002,0.38825615837678706,0.3312335575193548
001MF014003,0.5653240550122112,0.3193897912067558
001MF014004,0.4529470252820673,0.7385643827045103
001MF015003,0.5353873132835875,0.32152797504271
001MF015004,0.5351680746320091,0.2296696100011356
001MF015014,0.5825408862120685,0.504523059470394
001MF015019,0.5090170355908336,0.7419777523439148
001MF017,0.6705814634419169,0.40417914952847805
001MF018001,0.43541472804857556,0.8848758861236227
001MF018002,0.4561114240102757,0.8828702178460663
001MF018003,0.42107635855557884,0.8653506848819379
001MF018005,0.42015900496914155,0.8432789913270757
001MF020,0.460996325761687,0.9445844939999226
001MF029014,0.6710940282344824,0.8894019690727654
001NV001001,0.7562938359044485,0.48274650055987417
001NV001002,0.6453109605137045,0.8259491226480159
001RJ001001,0.6017581167416203,0.30358849238016195
001RJ002,0.7326621914814885,0.18791215520942184
001RJ003,0.6514604676036113,0.2586195632139142
001RJ004003,0.8947278848745281,0.6596254429732927
001RJ005003,0.5393056196561135,0.3546407077351054
001RJ005004,1.169947587015908,0.5730010628569536
001RJ005005,0.6592282402208345,0.4877600897232422
001RJ005006,0.9446802416148462,0.4701325455946031
001RJ007001,0.7501647575434414,0.11156716381929405
001RJ007002,0.7406213974921506,0.47292344285355414
001RJ007003,0.7899274823159997,0.6554393271595453
001RJ008001,0.6118863379943743,0.4952837312218931
001RO001002,1.0557381766847493,0.4790064395223362
001RO001003,1.010874381822596,0.4347945201371254
001RO001004,1.0293712868535374,0.4173387875267157
001RO001006,0.978596938619067,0.41594434845809286
001RO001007,0.9648229035836102,0.43353174167902936
001RO001008,1.0056911631029064,0.4543025885282925
001RO001009,0.9477407298880405,0.394041935320228
001RO001010,1.0202299622865774,0.5905469599580899
001RO001011,0.3669599221572681,0.9150856164703982
001RO001013,1.0665067015913958,0.6182289130880506
001RO001014,1.00469492889889,0.5588495123320296
001RO001015,0.733493924586519,1.028312393310336
001RO001025,1.0671215315964189,0.7197435065883705
001RO002001,1.0652683282662128,0.5067071527761223
001RO002002,1.0727274556118027,0.5659076836458529
001RO002003,0.9708441863588702,0.6257901947499178
001RO002004,1.051327535977226,0.51708087657297
001RO002005,1.097772863121171,0.6045228310882341
001RO002006,1.075792646561288,0.5874536877787956
001RO002007,0.98751983946467,0.5174153997327469
001RO002008,1.0510591993008291,0.5466198829934107
001RO002009,1.0578044871824848,0.561450016597145
001RO002010,1.0982833025485008,0.5462488387732305
001RO002011,1.1006858125538472,0.5250427476357193
001RO002012,1.106177885991437,0.5676889235050411
001RO002013,1.0875814219199575,0.5587784687996399
001RO002014,1.0313730187251466,0.5512283324725387
001RO002016,1.072199520335647,0.4923752283381454
001RO002017,1.0436285149972746,0.5808423782435971
001RO002018,1.0909347125016786,0.49908457265214595
001RO002019,0.9269226549196243,0.4124529687920916
001RO002020,0.9179628501156216,0.42389714590319727
001RO002021,1.0088913049630772,0.5277578776150195
001RO002022,1.0349856994176814,0.6050519836219699
001RO002023,0.9374440817203126,0.4033845411474908
001RO002024,1.0202421265396389,0.6182501473324202
001RO002025,1.0230650647711244,0.5373561245486261
001RO002026,0.9178569744176017,0.3881675384158339
001RO002027,0.9718702270069445,0.3988001457598732
001RO002029,0.9725932482159414,0.5297670166465841
001RO002032,1.0121216251092735,0.4183361283528742
001RO002033,1.026909823613497,0.5133783304580358
001RO002034,0.9075265176979164,0.4457557374348606
001RO002037,1.0553217137363171,0.5960999854135824
001RO002039,1.0666483034802652,0.6440441580958333
001RR002,0.5828172051931341,0.6022355064907007
001RR004001,0.6496205917384502,0.3167820780409938
001RR004002,0.5625345779124323,0.5461240843397155
001RR004003,0.5850198484869059,0.632565296565812
001RR004004,0.531999592018528,0.5873056084550387
001RR004007,0.739735216050887,0.6956435377157099
001RR005,0.7246071041812441,0.6507278156789988
001RR006001,0.5523772285081894,0.7396632662018288
001RR006002,0.5431356460197171,0.5385137685267828
001RR006003,0.5497751617019321,0.5215359295003982
001RR006004,0.8085545814454952,0.5134464487484025
001RR006006,0.5072028043961171,0.5002150124566115
001RR006007,0.520265969406788,0.5399976232532641
001RR006008,0.5853894672194742,0.5331490307051425
001RR006009,0.5386665748062979,0.5582696654043277
001RR006010,0.5341428188152169,0.6474681107787917
001RR007001,0.5971958479088836,0.6189619616165222
001RR007002,0.7397592237700541,0.6575619056987883
001RR008,0.48747032166414717,0.48246420009367935
001SW001001,0.8942504869354755,0.9045586216445387
001SW001003,0.9855791244725707,0.8968928602411246
001TP001,0.8891202899164784,0.6364225453430724
002003AM001,0.7337148286131742,0.869119535228608
002003AM002,0.5199974450941436,0.7229507050237719
002003AM003,0.8612541672564287,0.7628531080338339
002003AM004,0.6187839087828658,0.6725624188743013
002008CP001,0.79770246962952,0.7698682374637015
002008CP005,0.8352602282235108,0.7574951310897102
002008CP009,0.8103169972589108,0.7587846759721425
002008OBAC001,0.5797109363868628,0.6888684518823571
002008OBAC002,0.6033471471231765,0.538636074453672
002008OBAC003,0.339397134701221,0.8455291699812828
002008OBAC005,0.38996234007983144,1.0137030706349142
002008OBAC007,0.4914361981215464,0.5542787897269913
002008OBAC008,0.3646497696101209,1.009441267821017
002008OBAC009,0.4150914469514864,1.033431865866188
002008OBAC010,0.37843827476177855,1.0072575531596393
002008OBAC011,0.4898068309250801,0.5711275417814157
002008OBAC014,0.3929349726237766,1.041767579309747
002008OBAC015,0.4037840507460821,1.0190038848466383
002008OBAC016,0.4063235111582374,0.9367483627146066
002008OBAC017,0.3490975038423122,1.0084549728964523
002008OBAC020,0.43579030875508823,0.9372014409349844
002008OBAC021,0.4429782130680164,0.904770450173963
002008OBAC022,0.770600902908702,0.5650182505591939
002008OBAC023,0.48678858228052807,0.5331863730009444
002008OBAC024,0.4210805436038936,0.9408746605579523
002008OBAC025,0.41372646687171205,1.0011690887696145
002008OBAC026,0.5401264207659184,0.6748921822750025
002008OBAC027,0.7131801347133885,0.6795773684408865
002008OBAC029,0.4455740619648887,0.5300691020502594
002008OBAC031,0.4589377031539797,0.5359594718921943
002008OBAC032,0.6484141500660315,0.406210621165554
002008OBAC035,0.7298968672943713,0.6787575667560021
002008OBAC036,0.556570344973925,0.681103480205081
002008OBAC037,0.5542810210208232,0.5806706840812662
002008OBAC038,0.6683453781599888,0.5930963115744845
002010TM003,0.7600508579465554,0.7418166467422103
002010TM007,0.7313370728420713,0.9461822686589553
002010TM014,0.6472751751320248,0.5214730836557284
002010TM015,0.6710245082574624,0.22759428249978875
002010TM016,0.6257362371563021,0.5195261041664163
002010TM026,0.4574701440084732,0.6182887936063325
002010TM027,0.8287050151135831,0.3075207285072857
002010TM028,0.7527755963871895,0.819636411725624
002010TM030,0.46378529578760896,0.8186922835365388
002010TM031,0.8740969135852696,0.3688294106160436
002010TM032,0.8752987502981294,0.38640680557279217
002010TM033,0.646112212194891,0.6848196654306962
002010TM035,0.6773738576812274,0.18537063475607204
002010TM036,0.9098685801296477,0.481545639406086
002010TM037,0.7907787833298977,0.32755684871534985
002010TM038,0.8759461109865178,0.5661068300769175
002012AM001,0.8363795411546752,0.5042714467769888
002012AM002,0.9091990532279693,0.5768662290955187
002012AM003,0.7744566526139899,0.4229910437057031
002012AM004,0.6992204276221105,0.5562593195330983
002012AM005,0.5245266549533036,0.6911166006832842
002012LP001,0.755086278473305,0.1292396375856117
002014RJRJ003,0.5905461742195992,0.2909474433457871
002014RJRJ004,0.8328529268246876,0.3611703370937161
002014RJRJ005,0.8616645594494956,0.6638254355665959
002014RJRJ006,0.6523758354868682,0.16819306432776412
002014RJRJ007,0.9258260190997132,0.5469581900921132
002014RJRJ008,0.875851490511812,0.539386881493117
002014RJRJ009,0.8188438782948166,0.7250017759572183
002014RJRJ010,0.4895738059604418,0.7045798601512172
002014RJRJ011,0.9089960807465244,0.623243105483428
002014RJRJ012,0.9266743479592854,0.5137977129672002
002014RJRJ013,1.1823588169824106,0.5630615900862205
002014RJRJ015,0.7296634968327294,0.6131960002790574
002014RJRJ016,0.9501213752934882,0.521354228319381
002016BI002,0.7694571832711982,0.14045931174203252
002016BI003,0.7715247568560758,0.15662664224626438
002016BI004,0.7404666072377252,0.14191494316982375
002016BI005,0.5913244584752809,0.32257880149388524
002016BI006,0.6817327220866363,0.1386680734022036
002016BI008,0.6848291327829061,0.12300709056557209
002029FPF004001,0.8594674902221108,0.6332378465287763
002037AAK5003,0.8715642066433863,0.8211738329960258
002037AAK5004,0.8876159418923902,0.8487669445038596
002037AAK5005,0.789212730025082,0.9169165949928709
002037AAK5006,0.8229960305071657,0.8821742138967628
002037AAK5007,0.8481751662944682,0.8251048850061781
002037AAK5008,0.841743260765262,0.8756880072233822
002037AAK5009,0.38102606812099704,0.933416224278476
002037AAK5010,0.5369465112749078,0.8420690739148782
002037AAK5011,0.37549605006236186,0.6856103995146006
002037AAK5012,0.34867920337706576,0.6472907691301426
002037AAK5013,0.9870105549476219,0.6615313321414662
002037AAK5014,0.9281392796383526,0.8400726067868662
002037AAK5015,0.7608615044356524,0.9433981262543285
002037AAK5016,0.9123808658855759,0.8109743151359973
002037AAK5017,0.772181523667621,0.9170318212341334
002037AAK5018,0.9154669585248559,0.829269717595115
002037AAK5019,0.8294895905304014,0.9323093467179362
002037AAK5020,0.7377205182230169,0.9240683933936764
002037AAK5023,0.9444814645557484,0.829551152008499
002037AAK5024,0.9489661743684968,0.8112600645521519
002037AAK5025,0.8640907242626433,0.7924750132444225
002037AAK5026,0.8511501518396003,0.8039886428479609
002037AAK5027,0.861685165806161,0.8928135902128588
002037AAK5028,0.7888976456789044,0.7364683600514523
002037AAK5029,1.1664863135933865,0.6054511382209758
002037AAK5030,0.8045237412699947,0.8906435559225486
002037AAK5031,0.8056785138412756,0.8503136243433115
002037AAK5032,0.8061060004130411,0.9147590126529349
002037AAK5034,0.8218919927523914,0.9172041947682721
002037AAK5038,0.8883904536916251,0.825083648429346
002037AAK5039,0.9492025663432941,0.9549702930389324
002037AAK5040,0.9489417311954894,0.970854411157883
002037AAK5041,0.8333930633368719,0.849052187298333
002037AAK5042,0.8181624649410574,0.8623667793998903
002037AAK5043,0.8528003787999643,0.8550375061710545
002037AAK5044,0.8647917647270519,0.8746552207946079
002037AAK5060,0.8387168423565112,0.9028814610603975
002037AAK5065,0.7536955434365133,0.9211692244432497
002037AAK5066,0.770737863632743,0.8923531081714097
002037AAK5068,0.4653114029922828,0.9186285926507476
002037AAK5069,0.7498270876560145,0.8968725198382369
002037AAK5071,0.7651007593374455,0.8739898404511683
002037AAK5073,0.8972314864924287,0.7850274311843137
002037AAK5077,0.8967564614205245,0.865550055776503
002037AAK5081,0.3851267618102486,0.954754877906745
002051AM001001,0.7851481630117887,0.12395278482130503
002051AM001002,0.792267511868017,0.3987058734673446
002051AM001003,0.7774827156459713,0.5435794074787478
002051AM001004,0.7809736834934601,0.5120121395886238
002051AM001005,0.7661793191191276,0.5176395676080302
002051AM001006,0.6934911587864402,0.6936062606849569
002051AM001007,0.7443503346484135,0.5091423799190826
002051AM002001,0.5476105900097574,0.33458927008372463
002051AM002002,0.6290141626650352,0.40015117654840165
002051AM002003,0.8449942359530254,0.41854303301145857
002051AM002004,0.6708228901844258,0.459642748661951
002051AM002005,0.813207761620593,0.3151135234972705
002051AM002006,0.7550713736744228,0.6566837069586733
002051AM002007,0.7647405710123857,0.6378507899701578
002051AM002008,0.6143227852470374,0.8094117769178295
002051AN009,0.9378398049856658,0.8690840068169297
002051AN010,0.9433748935333465,0.8842618753603319
002054VIAN001,0.696300458631289,0.8578488465866411
002054VIAN003,0.6109992631974466,0.26606597362643325
002054VIAN004,0.5961960078000549,0.2601825365058619
002054VIAN005,0.8495083818675198,0.5353407033426011
002054VIAN006,0.6640196565509835,0.6867964833287753
002054VIAN007,0.48130684410911495,1.0294760684447453
002054VIAN008,0.49348056066064994,0.9806676844441371
002054VIAN009,0.5024554897391914,0.9678133348058413
002054VIAN010,0.4808578240825356,0.9131324109659664
002054VIAN011,0.4917105614882849,0.929482532010911
002054VIAN012,0.4660257287059943,1.0367973993263837
002054VIAN014,0.7520576572337763,0.8450550493944182
002054VIAN015,0.4840638073942606,0.8517873643909022
002054VIAN016,0.4442536628848,0.4811564340797903
002054VIAN018,0.44269630538211213,0.8625941064487713
002054VIAN021,0.6886281013478529,0.9429092282747661
002054VIAN023,0.6639386414681748,0.9340218163057037
002054VIAN024,0.6650376328531604,0.9509435954363262
002054VIAN028,0.6229127047643944,0.298991682658027
002054VIAN030,0.7064209448271177,0.9763824821786921
002054VIAN031,0.6364984190228892,0.38086932189932005
002054VIAN039,0.8028980163366235,0.8276252240204454
002054VIAN040,0.7984572732252535,0.8112422369317676
002054VIAN041,0.5358762451665184,0.45054191193039217
002057TP001,1.1727230333672796,0.5894860931721901
002057TP002,0.5098096613440278,0.38038984219241184
002057TP004,0.8948943624721288,0.500876299688427
002057TP005,0.9371694547584295,0.4863802168233835
002057TP006,0.9578837475388958,0.5052926183041466
002057TP007,0.6854843308096628,0.7875513348976668
002057TP008,0.8191641907260034,0.785137340807724
002058aFR006,0.643311784546911,0.46791153349812
002058aFR007,0.6100486634977434,0.12804609924808055
002058aFR009,0.2147428081425086,0.19168068694548684
002058aFR015,0.5994529029707055,0.11842212115683927
